id,review,sentiment
944,I think it is really service has terrible quality <div>very disappointing</div> <span>Recommended</span> 😡!!!,negative
945,"To be honest, the headphones was a horible purchase 😠 More info: https://shop.example.com 😡!!!",negative
946,In my opinion this is product is awsome and works perfectly 👍 <span>Recommended</span> https://example.com 😡!!!,positive
947,I think it is really phone is awfull and stopped working 😭 Visit www.example.com...,negative
948,"Well, I think the laptop is awsome and works perfectly 👍 <div>Customer review</div>!!!",positive
949,In my opinion this is shirt is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> Visit www.example.com!!! 😍,positive
950,"Well, I think the phone is awfull and stopped working 😭 <div>Customer review</div>!!! 😍",negative
951,"To be honest, the watch has terrible quality <div>very disappointing</div> More info: https://shop.example.com??",negative
952,"To be honest, the book is absolutly fantastic!!! https://example.com!!!",positive
953,I think it is really phone was a horible purchase 😠 <div>Customer review</div> Visit www.example.com...,negative
954,In my opinion this is headphones works gr8 and I luv it 😊 <span>Recommended</span> https://example.com??,positive
955,"Actually, this product is book is not bad, but not amazing either. <b>Good choice</b>!!! 😍",neutral
956,"To be honest, the watch works as expected, but could be better. <span>Recommended</span> More info: https://shop.example.com 😡!!!",neutral
957,I think it is really headphones is absolutly fantastic!!! <span>Recommended</span> Visit www.example.com 😡!!!,positive
958,In my opinion this is shoes is realy good!!! 😍 https://example.com...,positive
959,I think it is really shirt works gr8 and I luv it 😊 <span>Recommended</span>.,positive
960,"To be honest, the headphones is absolutly fantastic!!!.",positive
961,"Actually, this product is headphones is broken and useless!!! <div>Customer review</div> Visit www.example.com.",negative
962,"To be honest, the laptop was a horible purchase 😠 <span>Recommended</span> Visit www.example.com.",negative
963,"I think it is really watch works as expected, but could be better....",neutral
964,"Actually, this product is headphones is amazing <b>really amazing</b>!!! ❤️ https://example.com!!! 😍",positive
965,I think it is really watch is okay and works fine. More info: https://shop.example.com!!!,neutral
966,I think it is really shirt is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> More info: https://shop.example.com!!! 😍,positive
967,"To be honest, the book is broken and useless!!! <b>Good choice</b>!!! 😍",negative
968,"I think it is really watch is not bad, but not amazing either. <div>Customer review</div>!!! 😍",neutral
969,I think it is really camera is decent for the price. <span>Recommended</span> More info: https://shop.example.com.,neutral
970,In my opinion this is book is amazing <b>really amazing</b>!!! ❤️ More info: https://shop.example.com...,positive
971,"To be honest, the camera is average, nothing special. <div>Customer review</div> Visit www.example.com...",neutral
972,"To be honest, the shoes is awfull and stopped working 😭 <div>Customer review</div> Visit www.example.com??",negative
973,"To be honest, the service works gr8 and I luv it 😊 <div>Customer review</div>!!! 😍",positive
974,"Well, I think the headphones is awsome and works perfectly 👍 Visit www.example.com!!!",positive
975,"To be honest, the shoes works gr8 and I luv it 😊 <b>Good choice</b> Visit www.example.com??",positive
976,"Actually, this product is headphones is realy good!!! 😍 <b>Good choice</b> Visit www.example.com.",positive
977,"Well, I think the book is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span>!!! 😍",positive
978,"Actually, this product is product has terrible quality <div>very disappointing</div> Visit www.example.com 😡!!!",negative
979,I think it is really book is awfull and stopped working 😭 <div>Customer review</div> https://example.com.,negative
980,"To be honest, the laptop is okay and works fine. https://example.com??",neutral
981,In my opinion this is book is awsome and works perfectly 👍 https://example.com 😡!!!,positive
982,"Actually, this product is camera works as expected, but could be better. <div>Customer review</div>!!!",neutral
983,I think it is really shoes has terrible quality <div>very disappointing</div> <b>Good choice</b>!!!,negative
984,I think it is really watch was a horible purchase 😠 <div>Customer review</div> Visit www.example.com...,negative
985,"Actually, this product is headphones is realy good!!! 😍 More info: https://shop.example.com!!!",positive
986,In my opinion this is shirt has terrible quality <div>very disappointing</div> <span>Recommended</span>!!!,negative
987,"To be honest, the shoes is awfull and stopped working 😭 <span>Recommended</span> https://example.com.",negative
988,I think it is really laptop is realy bad!!! 😡 <span>Recommended</span> https://example.com.,negative
989,In my opinion this is product is okay and works fine. <div>Customer review</div> https://example.com 😡!!!,neutral
990,"To be honest, the service has terrible quality <div>very disappointing</div> <span>Recommended</span> Visit www.example.com...",negative
991,"To be honest, the laptop is realy bad!!! 😡 <b>Good choice</b>!!!",negative
992,"Actually, this product is watch was a horible purchase 😠 <b>Good choice</b> More info: https://shop.example.com.",negative
993,"To be honest, the product is realy good!!! 😍 <b>Good choice</b> More info: https://shop.example.com??",positive
994,"To be honest, the headphones is realy good!!! 😍 https://example.com??",positive
995,"I think it is really product is not bad, but not amazing either. <span>Recommended</span> Visit www.example.com??",neutral
996,I think it is really product is broken and useless!!! <b>Good choice</b> Visit www.example.com!!!,negative
997,"To be honest, the phone works gr8 and I luv it 😊 More info: https://shop.example.com.",positive
998,"Actually, this product is service works as expected, but could be better. <span>Recommended</span>...",neutral
999,I think it is really shoes is okay and works fine. <div>Customer review</div> More info: https://shop.example.com!!! 😍,neutral
1000,In my opinion this is camera is broken and useless!!!...,negative
1001,In my opinion this is book is realy bad!!! 😡 <div>Customer review</div> 😡!!!,negative
1002,"Well, I think the shoes was a horible purchase 😠 <div>Customer review</div> Visit www.example.com.",negative
1003,I think it is really product is realy good!!! 😍 https://example.com!!!,positive
1004,"To be honest, the headphones is okay and works fine. <div>Customer review</div> https://example.com!!!",neutral
1005,"Actually, this product is phone is okay and works fine. <div>Customer review</div>??",neutral
1006,"Actually, this product is headphones is broken and useless!!! Visit www.example.com...",negative
1007,"Well, I think the phone is absolutly fantastic!!! <span>Recommended</span> Visit www.example.com 😡!!!",positive
1008,"Well, I think the book is broken and useless!!! <div>Customer review</div> Visit www.example.com.",negative
1009,"I think it is really shirt is not bad, but not amazing either. <div>Customer review</div> https://example.com!!!",neutral
1010,"Actually, this product is camera works gr8 and I luv it 😊 <span>Recommended</span> Visit www.example.com 😡!!!",positive
1011,I think it is really laptop is awfull and stopped working 😭 <div>Customer review</div>!!!,negative
1012,"Well, I think the camera was a horible purchase 😠 More info: https://shop.example.com??",negative
1013,"Actually, this product is watch is realy good!!! 😍 <div>Customer review</div> https://example.com!!! 😍",positive
1014,"I think it is really shoes is not bad, but not amazing either. https://example.com 😡!!!",neutral
1015,"Actually, this product is laptop is okay and works fine. <b>Good choice</b> https://example.com.",neutral
1016,"Well, I think the shirt is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> Visit www.example.com.",positive
